review_id,location,review_text_clean,aspect,sentiment,polarity,confidence,aspect_sentences
REV_000027,Bentota Beach,"although the sea is quite rough in september and the rain can be very regular , when the sun is shining bentota beach is beautiful. if you require a local english speaking tuk tuk driver and guide for temple tours , fish market tours,turtle release and conservation tours and anything else you might need including shopping and money exchange them denis is your man with hes brand new gleaming red tuk tuk. he is normally on the tuk tuk rank outside the ekho surf hotel or give him a call on 94 77 603 8410. denis will also arrange airport transfers if required . these local guys need your patronage and they dont get any friendlier or knowledgable than denis not hes real name but he will explain why. if you see denis let him know gary and ann will be back in december .",view,positive,0.25,0.25,"['although the sea is quite rough in september and the rain can be very regular , when the sun is shining bentota beach is beautiful.']"
REV_000027,Bentota Beach,"although the sea is quite rough in september and the rain can be very regular , when the sun is shining bentota beach is beautiful. if you require a local english speaking tuk tuk driver and guide for temple tours , fish market tours,turtle release and conservation tours and anything else you might need including shopping and money exchange them denis is your man with hes brand new gleaming red tuk tuk. he is normally on the tuk tuk rank outside the ekho surf hotel or give him a call on 94 77 603 8410. denis will also arrange airport transfers if required . these local guys need your patronage and they dont get any friendlier or knowledgable than denis not hes real name but he will explain why. if you see denis let him know gary and ann will be back in december .",transport,neutral,-0.073,0.073,"['if you require a local english speaking tuk tuk driver and guide for temple tours , fish market tours,turtle release and conservation tours and anything else you might need including shopping and money exchange them denis is your man with hes brand new gleaming red tuk tuk.', 'he is normally on the tuk tuk rank outside the ekho surf hotel or give him a call on 94 77 603 8410. denis will also arrange airport transfers if required .']"
REV_000028,Bentota Beach,"magic beach and ocean, really beautiful sand. the ocean is strong so be aware of the current, it can easily catch you off guard. very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..",food,positive,0.432,0.432,"['very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..']"
REV_000028,Bentota Beach,"magic beach and ocean, really beautiful sand. the ocean is strong so be aware of the current, it can easily catch you off guard. very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..",location,positive,0.501,0.501,"['magic beach and ocean, really beautiful sand.', 'very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..']"
REV_000028,Bentota Beach,"magic beach and ocean, really beautiful sand. the ocean is strong so be aware of the current, it can easily catch you off guard. very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..",amenities,positive,0.501,0.501,"['magic beach and ocean, really beautiful sand.', 'very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..']"
REV_000028,Bentota Beach,"magic beach and ocean, really beautiful sand. the ocean is strong so be aware of the current, it can easily catch you off guard. very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..",view,positive,0.675,0.675,"['magic beach and ocean, really beautiful sand.']"
REV_000028,Bentota Beach,"magic beach and ocean, really beautiful sand. the ocean is strong so be aware of the current, it can easily catch you off guard. very very quite stretch of beach, amazingly so.. nothing really going on, you can get surf lessons but thats about it.. body surfing is great fun..",safety,positive,0.279,0.279,"['the ocean is strong so be aware of the current, it can easily catch you off guard.']"
REV_000029,Bentota Beach,"bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times. we didnt go in the water but people were in swimming, and body boarding. we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food. we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day. they also tuk tuked us back to hotel for 250 lkr too. very reasonable. there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.",food,positive,0.394,0.394,"['we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food.', 'we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day.']"
REV_000029,Bentota Beach,"bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times. we didnt go in the water but people were in swimming, and body boarding. we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food. we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day. they also tuk tuked us back to hotel for 250 lkr too. very reasonable. there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.",location,positive,0.269,0.269,"['bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times.', 'we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food.', 'there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.']"
REV_000029,Bentota Beach,"bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times. we didnt go in the water but people were in swimming, and body boarding. we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food. we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day. they also tuk tuked us back to hotel for 250 lkr too. very reasonable. there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.",value,positive,0.26,0.26,['very reasonable.']
REV_000029,Bentota Beach,"bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times. we didnt go in the water but people were in swimming, and body boarding. we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food. we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day. they also tuk tuked us back to hotel for 250 lkr too. very reasonable. there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.",amenities,positive,0.305,0.305,"['bentota beach, otherwise known as ventura beach, is a beautiful white sandy beach with clear waters that are quite rough and strong at times.', 'we were surprised the beach wasnt lined with beachfront restaurants but there are sunbeds with umbrellas lining the beach that also serve food.', 'we got sunbeds from nice place, which was 500 lkr for the day inc umbrella, then also had some beer, a delicious wrap, and other snacks throughout the day.', 'they also tuk tuked us back to hotel for 250 lkr too.', 'there are plenty of places around to grab a sunbed, but i do wish there were more places to get shade and be off the beach.']"
